"","msa.fips","year","proprietors.Income"
"new.row.16412","13220",2001,143460
"new.row.16413","13220",2002,158338
"new.row.16414","13220",2003,160724
"new.row.16415","13220",2004,178890
"new.row.16416","13220",2005,205400
"new.row.16417","13220",2006,222586
"new.row.16418","13220",2007,184217
"new.row.16419","13220",2008,215600
"new.row.16420","13220",2009,178884
"new.row.16421","13220",2010,238679
"new.row.16422","13220",2011,298426
"new.row.16423","13220",2012,363332
"new.row.16424","13220",2013,387710
"new.row.16425","16620",1969,61956
"new.row.16426","16620",1970,67551
"new.row.16427","16620",1971,70837
"new.row.16428","16620",1972,79346
"new.row.16429","16620",1973,85892
"new.row.16430","16620",1974,95041
"new.row.16431","16620",1975,101346
"new.row.16432","16620",1976,109781
"new.row.16433","16620",1977,139919
"new.row.16434","16620",1978,162575
"new.row.16435","16620",1979,166731
"new.row.16436","16620",1980,151352
"new.row.16437","16620",1981,155676
"new.row.16438","16620",1982,148377
"new.row.16439","16620",1983,158939
"new.row.16440","16620",1984,201389
"new.row.16441","16620",1985,215144
"new.row.16442","16620",1986,160550
"new.row.16443","16620",1987,135162
"new.row.16444","16620",1988,308605
"new.row.16445","16620",1989,312869
"new.row.16446","16620",1990,331971
"new.row.16447","16620",1991,340069
"new.row.16448","16620",1992,353948
"new.row.16449","16620",1993,368747
"new.row.16450","16620",1994,410335
"new.row.16451","16620",1995,414825
"new.row.16452","16620",1996,394123
"new.row.16453","16620",1997,408653
"new.row.16454","16620",1998,463355
"new.row.16455","16620",1999,512991
"new.row.16456","16620",2000,557352
"new.row.16457","16620",2001,598028
"new.row.16458","16620",2002,639433
"new.row.16459","16620",2003,645898
"new.row.16460","16620",2004,733624
"new.row.16461","16620",2005,832287
"new.row.16462","16620",2006,943868
"new.row.16463","16620",2007,791028
"new.row.16464","16620",2008,1024413
"new.row.16465","16620",2009,810233
"new.row.16466","16620",2010,841897
"new.row.16467","16620",2011,1051113
"new.row.16468","16620",2012,1080281
"new.row.16469","16620",2013,1127112
"new.row.16470","34060",1969,19290
"new.row.16471","34060",1970,21987
"new.row.16472","34060",1971,22278
"new.row.16473","34060",1972,24526
"new.row.16474","34060",1973,27072
"new.row.16475","34060",1974,33810
"new.row.16476","34060",1975,37220
"new.row.16477","34060",1976,37309
"new.row.16478","34060",1977,54294
"new.row.16479","34060",1978,66142
"new.row.16480","34060",1979,61560
"new.row.16481","34060",1980,50825
"new.row.16482","34060",1981,53544
"new.row.16483","34060",1982,52977
"new.row.16484","34060",1983,61226
"new.row.16485","34060",1984,78534
"new.row.16486","34060",1985,81851
"new.row.16487","34060",1986,45436
"new.row.16488","34060",1987,31590
"new.row.16489","34060",1988,123561
"new.row.16490","34060",1989,106680
"new.row.16491","34060",1990,108918
"new.row.16492","34060",1991,122557
"new.row.16493","34060",1992,113341
"new.row.16494","34060",1993,114626
"new.row.16495","34060",1994,119213
"new.row.16496","34060",1995,112312
"new.row.16497","34060",1996,125459
"new.row.16498","34060",1997,149442
"new.row.16499","34060",1998,132728
"new.row.16500","34060",1999,145430
"new.row.16501","34060",2000,182065
"new.row.16502","34060",2001,230184
"new.row.16503","34060",2002,254836
"new.row.16504","34060",2003,255229
"new.row.16505","34060",2004,283266
"new.row.16506","34060",2005,313241
"new.row.16507","34060",2006,346629
"new.row.16508","34060",2007,302471
"new.row.16509","34060",2008,350789
"new.row.16510","34060",2009,319535
"new.row.16511","34060",2010,340825
"new.row.16512","34060",2011,390405
"new.row.16513","34060",2012,393265
"new.row.16514","34060",2013,414106
"new.row.16515","37620",1969,22495
"new.row.16516","37620",1970,23765
"new.row.16517","37620",1971,25485
"new.row.16518","37620",1972,28222
"new.row.16519","37620",1973,30447
"new.row.16520","37620",1974,31954
"new.row.16521","37620",1975,35817
"new.row.16522","37620",1976,39288
"new.row.16523","37620",1977,44338
"new.row.16524","37620",1978,50274
"new.row.16525","37620",1979,50598
"new.row.16526","37620",1980,49269
"new.row.16527","37620",1981,50585
"new.row.16528","37620",1982,45286
"new.row.16529","37620",1983,47871
"new.row.16530","37620",1984,56586
"new.row.16531","37620",1985,58204
"new.row.16532","37620",1986,55925
"new.row.16533","37620",1987,46585
"new.row.16534","37620",1988,68792
"new.row.16535","37620",1989,79918
"new.row.16536","37620",1990,91913
"new.row.16537","37620",1991,82886
"new.row.16538","37620",1992,91605
"new.row.16539","37620",1993,101848
"new.row.16540","37620",1994,104317
"new.row.16541","37620",1995,122963
"new.row.16542","37620",1996,121376
"new.row.16543","37620",1997,127187
"new.row.16544","37620",1998,117892
"new.row.16545","37620",1999,131478
"new.row.16546","37620",2000,139822
"new.row.16547","37620",2001,134575
"new.row.16548","37620",2002,145759
"new.row.16549","37620",2003,142964
"new.row.16550","37620",2004,153313
"new.row.16551","37620",2005,151848
"new.row.16552","37620",2006,155157
"new.row.16553","37620",2007,146665
"new.row.16554","37620",2008,152615
"new.row.16555","37620",2009,149139
"new.row.16556","37620",2010,140089
"new.row.16557","37620",2011,153881
"new.row.16558","37620",2012,165995
"new.row.16559","37620",2013,177731
"new.row.16560","11540",1969,58900
"new.row.16561","11540",1970,56793
"new.row.16562","11540",1971,62267
"new.row.16563","11540",1972,69628
"new.row.16564","11540",1973,77378
"new.row.16565","11540",1974,73661
"new.row.16566","11540",1975,81990
"new.row.16567","11540",1976,91496
"new.row.16568","11540",1977,115464
"new.row.16569","11540",1978,113341
"new.row.16570","11540",1979,132026
"new.row.16571","11540",1980,130252
"new.row.16572","11540",1981,114899
"new.row.16573","11540",1982,102218
"new.row.16574","11540",1983,104970
"new.row.16575","11540",1984,149776
"new.row.16576","11540",1985,161630
"new.row.16577","11540",1986,187255
"new.row.16578","11540",1987,200367
"new.row.16579","11540",1988,177596
"new.row.16580","11540",1989,236325
"new.row.16581","11540",1990,212625
"new.row.16582","11540",1991,204162
"new.row.16583","11540",1992,237074
"new.row.16584","11540",1993,243388
"new.row.16585","11540",1994,280371
"new.row.16586","11540",1995,280784
"new.row.16587","11540",1996,316579
"new.row.16588","11540",1997,269791
"new.row.16589","11540",1998,294618
"new.row.16590","11540",1999,356259
"new.row.16591","11540",2000,351194
"new.row.16592","11540",2001,435488
"new.row.16593","11540",2002,467519
"new.row.16594","11540",2003,583293
"new.row.16595","11540",2004,616547
"new.row.16596","11540",2005,622296
"new.row.16597","11540",2006,647629
"new.row.16598","11540",2007,664265
"new.row.16599","11540",2008,554932
"new.row.16600","11540",2009,634019
"new.row.16601","11540",2010,541345
"new.row.16602","11540",2011,623499
"new.row.16603","11540",2012,682623
"new.row.16604","11540",2013,719452
"new.row.16605","20740",1969,49706
"new.row.16606","20740",1970,51499
"new.row.16607","20740",1971,54492
"new.row.16608","20740",1972,60189
"new.row.16609","20740",1973,69362
"new.row.16610","20740",1974,66527
"new.row.16611","20740",1975,67406
"new.row.16612","20740",1976,75984
"new.row.16613","20740",1977,93028
"new.row.16614","20740",1978,97162
"new.row.16615","20740",1979,106096
"new.row.16616","20740",1980,104523
"new.row.16617","20740",1981,96488
"new.row.16618","20740",1982,95505
"new.row.16619","20740",1983,92963
"new.row.16620","20740",1984,124776
"new.row.16621","20740",1985,126922
"new.row.16622","20740",1986,135565
"new.row.16623","20740",1987,148756
"new.row.16624","20740",1988,143048
"new.row.16625","20740",1989,175539
"new.row.16626","20740",1990,153217
"new.row.16627","20740",1991,139287
"new.row.16628","20740",1992,162945
"new.row.16629","20740",1993,163607
"new.row.16630","20740",1994,193117
"new.row.16631","20740",1995,176918
"new.row.16632","20740",1996,217260
"new.row.16633","20740",1997,234631
"new.row.16634","20740",1998,279678
"new.row.16635","20740",1999,294078
"new.row.16636","20740",2000,312263
"new.row.16637","20740",2001,356578
"new.row.16638","20740",2002,352751
"new.row.16639","20740",2003,392680
"new.row.16640","20740",2004,439017
"new.row.16641","20740",2005,440555
"new.row.16642","20740",2006,467203
"new.row.16643","20740",2007,455862
"new.row.16644","20740",2008,500336
"new.row.16645","20740",2009,456664
"new.row.16646","20740",2010,498962
"new.row.16647","20740",2011,583095
"new.row.16648","20740",2012,602952
"new.row.16649","20740",2013,641768
"new.row.16650","22540",1969,47646
"new.row.16651","22540",1970,46254
"new.row.16652","22540",1971,50648
"new.row.16653","22540",1972,53610
"new.row.16654","22540",1973,55373
"new.row.16655","22540",1974,55845
"new.row.16656","22540",1975,62727
"new.row.16657","22540",1976,66791
"new.row.16658","22540",1977,84670
"new.row.16659","22540",1978,79289
"new.row.16660","22540",1979,90936
"new.row.16661","22540",1980,83029
"new.row.16662","22540",1981,71771
"new.row.16663","22540",1982,64205
"new.row.16664","22540",1983,55158
"new.row.16665","22540",1984,85513
"new.row.16666","22540",1985,94251
"new.row.16667","22540",1986,109931
"new.row.16668","22540",1987,132018
"new.row.16669","22540",1988,128070
"new.row.16670","22540",1989,160477
"new.row.16671","22540",1990,159009
"new.row.16672","22540",1991,133965
"new.row.16673","22540",1992,137028
"new.row.16674","22540",1993,132486
"new.row.16675","22540",1994,165608
"new.row.16676","22540",1995,157920
"new.row.16677","22540",1996,185484
"new.row.16678","22540",1997,156293
"new.row.16679","22540",1998,170145
"new.row.16680","22540",1999,160631
"new.row.16681","22540",2000,181847
"new.row.16682","22540",2001,270826
"new.row.16683","22540",2002,276905
"new.row.16684","22540",2003,289694
"new.row.16685","22540",2004,328522
"new.row.16686","22540",2005,341281
"new.row.16687","22540",2006,363291
"new.row.16688","22540",2007,363907
"new.row.16689","22540",2008,345172
"new.row.16690","22540",2009,245694
"new.row.16691","22540",2010,227983
"new.row.16692","22540",2011,296420
"new.row.16693","22540",2012,280530
"new.row.16694","22540",2013,301900
"new.row.16695","24580",1969,83115
"new.row.16696","24580",1970,83741
